file,strehl,rms_err,fwhm,mjd,epoch,AIRMASS,ITIME,COADDS,FWINAME,AZ,DMGAIN,DTGAIN,XREF,YREF,XSTREHL,YSTREHL,WSFRRT,AOLBFWHM,LSAMPPWR,LGRMSWF,AOAOAMED,TUBETEMP,telem_file,telem_mjd,rms_mean,rms_std,mass_mjd,dimm_mjd,masspro_mjd,cfht_mjd,mass,dimm,masspro_half,masspro_1,masspro_2,masspro_4,masspro_8,masspro_16,masspro,wind_speed,wind_direction,temperature,relative_humidity,pressure
c0169.fits,0.235,406.9,74.02,56842.35365,14jullgs2,1.56205,2.8,10,Kp,165.7113,0.250,0.075,420.216,717.162,522.327,430.859,440,0.979402,12.468153,240.0,692,4.1615,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0169_fullLGS_trs.sav,56842.3536549537,155.27794,61.303524,56842.35371527777,56842.35335648147,56842.3540625,56842.35347222224,0.26,0.68,8.91e-24,2.16e-21,9.6e-20,1.53e-14,1.23e-13,1.77e-14,0.41,25.0,114.0,4.04,12.0,621.9
c0170.fits,0.26,392.2,68.14,56842.35424,14jullgs2,1.56046,2.8,10,Kp,165.94489,0.250,0.075,420.380,717.019,522.263,430.767,440,0.927534,12.183708,163.0,597,4.1627,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0170_fullLGS_trs.sav,56842.354244166665,144.4924,32.83542,56842.35371527777,56842.35440972223,56842.3540625,56842.35416666666,0.26,0.7,8.91e-24,2.16e-21,9.6e-20,1.53e-14,1.23e-13,1.77e-14,0.41,25.0,119.0,4.03,12.0,622.0
c0171.fits,0.231,409.4,74.69,56842.35482000001,14jullgs2,1.5589,2.8,10,Kp,166.17769,0.250,0.075,420.030,717.348,522.341,431.359,440,0.970453,12.468153,164.7,549,4.1597,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0171_fullLGS_trs.sav,56842.354831226854,140.49182,32.455593,56842.354768518526,56842.35440972223,56842.35511574074,56842.35486111111,0.38,0.7,1.28e-21,1.58e-15,2.28e-19,4.84e-14,9.81e-14,1.59e-14,0.43,24.0,116.0,4.01,12.0,622.0
c0172.fits,0.24100000000000002,403.4,72.27,56842.355410000004,14jullgs2,1.55737,2.8,10,Kp,166.41171,0.250,0.075,420.131,717.164,522.290,431.231,440,0.987590,12.373338,180.5,633,4.1541,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0172_fullLGS_trs.sav,56842.35542032407,144.44363,47.45765,56842.35579861111,56842.35545138889,56842.35511574074,56842.355555555565,0.46,0.9,1.28e-21,1.58e-15,2.28e-19,4.84e-14,9.81e-14,1.59e-14,0.43,27.0,114.0,4.01,12.0,622.0
c0173.fits,0.24600000000000002,400.5,70.18,56842.35602000001,14jullgs2,1.55581,2.8,10,Kp,166.65403,0.250,0.075,398.420,682.616,499.976,396.616,440,0.990640,12.183708,144.2,631,4.1521,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0173_fullLGS_trs.sav,56842.356028344904,140.32378,56.48977,56842.35579861111,56842.356493055566,56842.35614583334,56842.35625,0.46,0.98,3.22e-18,3.1999999999999996e-14,5.1399999999999985e-20,4.2999999999999993e-14,1.06e-13,2.31e-14,0.49,24.0,107.0,4.01,12.0,622.0
c0174.fits,0.27399999999999997,384.7,66.93,56842.35661,14jullgs2,1.55434,2.8,10,Kp,166.88819,0.250,0.075,398.471,682.100,499.833,396.054,440,0.951233,12.397042,215.4,676,4.1559,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0174_fullLGS_trs.sav,56842.356616296296,174.31677,61.262066,56842.356851851844,56842.356493055566,56842.35614583334,56842.356944444444,0.51,0.98,3.22e-18,3.1999999999999996e-14,5.1399999999999985e-20,4.2999999999999993e-14,1.06e-13,2.31e-14,0.49,27.0,122.0,4.01,12.0,622.0
c0175.fits,0.203,427.0,77.82,56842.3572,14jullgs2,1.5529,2.8,10,Kp,167.12327,0.250,0.075,398.283,682.373,500.014,396.352,440,1.002720,12.136301,151.3,452,4.1408,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0175_fullLGS_trs.sav,56842.3572040162,201.55463,57.578686,56842.356851851844,56842.35753472223,56842.35719907408,56842.356944444444,0.51,0.56,2.33e-21,1.14e-21,1.5399999999999999e-21,5.56e-14,1.06e-13,2.01e-14,0.45,27.0,122.0,4.01,12.0,622.0
c0176.fits,0.18,443.1,78.42,56842.357789999995,14jullgs2,1.55148,2.8,10,Kp,167.35886,0.250,0.075,398.233,682.084,500.041,396.339,440,0.959415,12.302227,145.5,411,4.1543,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0176_fullLGS_trs.sav,56842.35779270833,248.56407,88.58807,56842.35789351853,56842.35753472223,56842.358240740745,56842.35763888888,0.5,0.56,1.1499999999999999e-23,1.55e-23,2.25e-21,9.29e-14,1.02e-13,1.8000000000000002e-14,0.5,27.0,118.0,4.01,12.0,622.0
c0177.fits,0.193,433.5,78.71,56842.35837,14jullgs2,1.5501,2.8,10,Kp,167.59464,0.250,0.075,398.169,682.512,500.230,396.695,440,0.995445,12.231116,149.8,301,4.1283,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0177_fullLGS_trs.sav,56842.35838061343,276.43555,84.25646,56842.35789351853,56842.35859953704,56842.358240740745,56842.35833333332,0.5,0.72,1.1499999999999999e-23,1.55e-23,2.25e-21,9.29e-14,1.02e-13,1.8000000000000002e-14,0.5,25.0,111.0,4.03,12.0,622.0
c0178.fits,0.22899999999999998,410.6,71.12,56842.358960000005,14jullgs2,1.54874,2.8,10,Kp,167.83196,0.250,0.075,398.364,681.739,500.003,395.594,440,0.960368,12.373338,154.8,322,4.1347,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0178_fullLGS_trs.sav,56842.35897125,304.88763,65.70239,56842.35894675926,56842.35859953704,56842.359293981484,56842.35902777778,0.55,0.72,1.48e-18,2.99e-14,2.89e-22,3.5e-14,1.0300000000000003e-13,2.03e-14,0.46,25.0,114.0,4.04,12.0,621.9
c0179.fits,0.25,398.1,67.26,56842.35958,14jullgs2,1.54736,2.8,10,Kp,168.07807,0.250,0.075,432.466,655.424,534.128,369.527,440,0.927877,12.373338,192.2,328,4.13,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0179_fullLGS_trs.sav,56842.359583136575,235.99641,62.096333,56842.360023148154,56842.35965277777,56842.359293981484,56842.35972222222,0.48,0.61,1.48e-18,2.99e-14,2.89e-22,3.5e-14,1.0300000000000003e-13,2.03e-14,0.46,26.0,121.0,4.04,12.0,621.9
c0180.fits,0.205,425.6,75.25,56842.3602,14jullgs2,1.54598,2.8,10,Kp,168.33047,0.250,0.075,431.244,655.658,533.011,369.663,440,0.919702,12.468153,202.8,301,4.1339,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0180_fullLGS_trs.sav,56842.360209074075,257.03183,111.14731,56842.360023148154,56842.360717592586,56842.36037037037,56842.36041666668,0.48,0.77,1.39e-17,7.96e-15,8.540000000000002e-21,7.12e-14,8.15e-14,2.44e-14,0.46,25.0,124.0,4.04,12.0,621.9
c0181.fits,0.132,481.0,88.22,56842.36079,14jullgs2,1.54471,2.8,10,Kp,168.56734,0.250,0.075,431.235,655.972,532.840,370.434,440,0.995582,12.302227,237.0,200,4.1541,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0181_fullLGS_trs.sav,56842.36079626157,511.10837,203.82309,56842.361064814824,56842.360717592586,56842.36037037037,56842.36111111112,0.49,0.77,1.39e-17,7.96e-15,8.540000000000002e-21,7.12e-14,8.15e-14,2.44e-14,0.46,26.0,117.0,4.04,12.0,622.0
c0210.fits,0.27399999999999997,384.6,66.43,56842.38066,14jullgs2,1.51807,2.8,10,Kp,176.75548,0.250,0.075,416.182,686.648,517.978,399.946,440,0.935244,12.373338,239.8,334,4.0602,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0210_fullLGS_trs.sav,56842.380667523146,377.3432,128.72981,56842.381168981476,56842.38082175926,56842.38046296296,56842.38055555557,0.4,0.56,1.94e-14,6.66e-24,3.3600000000000003e-19,5.65e-14,3.6000000000000004e-14,1.63e-14,0.37,27.0,135.0,4.1,12.0,621.8
c0211.fits,0.223,414.3,72.79,56842.38125,14jullgs2,1.51775,2.8,10,Kp,177.00092,0.250,0.075,416.096,688.010,517.905,401.987,440,0.925293,12.420746,237.4,326,4.0585,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0211_fullLGS_trs.sav,56842.38130365741,389.57175,133.25665,56842.381168981476,56842.38082175926,56842.3815162037,56842.38125,0.4,0.56,1.4099999999999999e-21,1.63e-21,1.21e-20,5.67e-14,4.33e-14,1.61e-14,0.35,25.0,108.0,4.1,12.0,621.9
c0212.fits,0.256,394.6,69.02,56842.38187999999,14jullgs2,1.51742,2.8,10,Kp,177.26697,0.250,0.075,415.143,688.078,517.123,402.082,440,0.976218,12.539264,264.2,316,4.0592,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0212_fullLGS_trs.sav,56842.38189099537,327.37485,102.63038,56842.3822337963,56842.381875,56842.3815162037,56842.381944444445,0.29,0.58,1.4099999999999999e-21,1.63e-21,1.21e-20,5.67e-14,4.33e-14,1.61e-14,0.35,25.0,113.0,4.1,12.0,621.9
c0213.fits,0.292,375.2,62.82,56842.382470000004,14jullgs2,1.51715,2.8,10,Kp,177.51267,0.250,0.075,415.835,687.941,518.063,401.640,440,0.916652,12.278523,249.5,369,4.0509,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0213_fullLGS_trs.sav,56842.382478125,263.784,119.279076,56842.3822337963,56842.382939814815,56842.382581018515,56842.382638888885,0.29,0.51,1.89e-14,1.42e-22,1.0599999999999999e-15,9.07e-14,5.95e-15,2.04e-14,0.38,25.0,107.0,4.1,12.0,621.9
c0214.fits,0.233,408.4,71.34,56842.38306,14jullgs2,1.5169,2.8,10,Kp,177.75882,0.250,0.075,415.756,688.930,518.047,402.845,440,0.931723,12.444449,215.2,450,4.0524,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0214_fullLGS_trs.sav,56842.383066145834,256.20038,139.72452,56842.38328703704,56842.382939814815,56842.382581018515,56842.38333333332,0.47,0.51,1.89e-14,1.42e-22,1.0599999999999999e-15,9.07e-14,5.95e-15,2.04e-14,0.38,27.0,124.0,4.11,12.0,621.9
c0215.fits,0.27899999999999997,382.2,66.68,56842.38365,14jullgs2,1.51668,2.8,10,Kp,178.00522,0.250,0.075,416.141,688.125,518.106,401.608,440,0.906760,12.397042,208.1,534,4.0544,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0215_fullLGS_trs.sav,56842.38365519676,207.80946,117.87776,56842.38328703704,56842.383993055555,56842.383634259255,56842.38333333332,0.47,0.61,1.4499999999999996e-21,1.1e-15,3.72e-22,4.59e-14,2.47e-14,1.44e-14,0.29,27.0,124.0,4.11,12.0,621.9
c0216.fits,-1.0,-1.0,-1.0,56842.38424,14jullgs2,1.51649,2.8,10,Kp,178.25382,0.250,0.075,413.224,693.947,511.083,407.423,440,0.906760,12.539264,208.1,529,4.0574,,,,,56842.384351851855,56842.383993055555,56842.38469907407,56842.38402777777,0.3,0.61,3.96e-14,2.5899999999999997e-16,7.999999999999999e-15,2.68e-14,2.66e-14,1.49e-14,0.35,26.0,121.0,4.13,12.0,621.9
c0217.fits,0.29,376.0,65.98,56842.38488,14jullgs2,1.51631,2.8,10,Kp,178.52046,0.250,0.075,446.130,715.909,548.084,429.510,440,0.934105,12.728894,199.7,462,4.0316,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0217_fullLGS_trs.sav,56842.38488480324,204.71268,113.63287,56842.385405092595,56842.3850462963,56842.38469907407,56842.38472222224,0.27,0.66,3.96e-14,2.5899999999999997e-16,7.999999999999999e-15,2.68e-14,2.66e-14,1.49e-14,0.35,26.0,109.0,4.13,12.0,621.9
c0218.fits,0.29600000000000004,373.3,66.06,56842.38547000001,14jullgs2,1.51616,2.8,10,Kp,178.76673,0.250,0.075,446.049,715.643,549.019,429.252,440,0.918146,12.397042,248.2,464,4.04,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0218_fullLGS_trs.sav,56842.3854724537,166.07562,57.321705,56842.385405092595,56842.3850462963,56842.38576388889,56842.38541666666,0.27,0.66,1.85e-14,1.9600000000000007e-15,6.61e-15,3.65e-14,3.17e-14,1.48e-14,0.34,26.0,125.0,4.13,12.0,621.9
c0219.fits,0.327,357.5,62.34,56842.38605,14jullgs2,1.51605,2.8,10,Kp,179.01327,0.250,0.075,446.013,714.927,549.115,428.899,440,0.936287,12.302227,212.4,508,4.0448,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0219_fullLGS_trs.sav,56842.38606244213,150.63231,50.13869,56842.38646990741,56842.38612268519,56842.38576388889,56842.38611111111,0.47,0.71,1.85e-14,1.9600000000000007e-15,6.61e-15,3.65e-14,3.17e-14,1.48e-14,0.34,26.0,117.0,4.13,12.0,621.9
c0220.fits,0.28300000000000003,379.7,65.22,56842.38664,14jullgs2,1.51596,2.8,10,Kp,179.25995,0.250,0.075,445.914,714.970,548.127,428.552,440,0.930583,12.468153,235.1,564,4.0214,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0220_fullLGS_trs.sav,56842.38665033565,205.8318,105.82018,56842.38646990741,56842.387152777774,56842.38681712963,56842.386805555565,0.47,0.54,6.66e-14,4.7799999999999996e-15,5.44e-21,4.96e-14,3.31e-14,1.53e-14,0.43,25.0,111.0,4.13,12.0,621.8
c0221.fits,0.26899999999999996,387.5,68.19,56842.38722999999,14jullgs2,1.5159,2.8,10,Kp,179.50676,0.250,0.075,446.143,715.147,548.176,428.324,440,0.928455,12.373338,210.4,470,4.0288,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0221_fullLGS_trs.sav,56842.38723850695,230.17879,110.838974,56842.38751157408,56842.387152777774,56842.38681712963,56842.3875,0.54,0.54,6.66e-14,4.7799999999999996e-15,5.44e-21,4.96e-14,3.31e-14,1.53e-14,0.43,26.0,124.0,4.12,12.0,621.8
c0222.fits,0.305,368.6,62.27,56842.38782999999,14jullgs2,1.51586,2.8,10,Kp,179.75617,0.250,0.075,380.962,684.050,484.243,398.057,440,0.897984,12.373338,187.2,466,4.0404,,,,,56842.38751157408,56842.388194444444,56842.3878587963,56842.3875,0.54,0.54,2.17e-23,7.4e-23,2.51e-19,5.21e-14,6.7e-14,9.11e-15,0.37,26.0,124.0,4.12,12.0,621.8
c0223.fits,0.287,377.7,63.65,56842.38841,14jullgs2,1.51585,2.8,10,Kp,180.00276,0.250,0.075,381.678,684.432,485.009,398.214,440,0.890635,12.468153,172.0,406,4.0278,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0223_fullLGS_trs.sav,56842.38842193287,281.09827,133.86952,56842.38855324073,56842.388194444444,56842.38890046296,56842.388194444444,0.42,0.54,6.4099999999999985e-22,1.81e-22,1.62e-21,8.11e-14,7.43e-14,1.07e-14,0.43,27.0,120.0,4.11,12.0,621.8
c0224.fits,0.237,405.4,71.67,56842.389,14jullgs2,1.51586,2.8,10,Kp,180.24929,0.250,0.075,382.048,685.395,484.220,399.268,440,0.878432,12.515560,165.7,524,4.0233,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0224_fullLGS_trs.sav,56842.38900865741,250.54509,96.50761,56842.38855324073,56842.38923611112,56842.38890046296,56842.38888888888,0.42,0.93,6.4099999999999985e-22,1.81e-22,1.62e-21,8.11e-14,7.43e-14,1.07e-14,0.43,26.0,117.0,4.1,12.0,621.8
c0225.fits,0.23800000000000002,405.3,70.65,56842.38959,14jullgs2,1.5159,2.8,10,Kp,180.4954,0.250,0.075,381.838,685.426,484.078,399.181,440,0.920701,12.539264,211.9,529,4.0079,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0225_fullLGS_trs.sav,56842.38959614583,247.88756,115.347786,56842.389606481476,56842.38923611112,56842.389953703714,56842.38958333332,0.44,0.93,6.35e-23,1.08e-16,1.8000000000000002e-20,8.01e-14,6.79e-14,8.71e-15,0.42,27.0,121.0,4.1,12.0,621.8
c0226.fits,0.271,386.3,66.22,56842.390179999995,14jullgs2,1.51597,2.8,10,Kp,180.74178,0.250,0.075,381.784,684.050,484.142,397.883,440,0.930121,12.397042,189.5,556,4.0225,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0226_fullLGS_trs.sav,56842.390183668984,228.04613,96.55516,56842.39068287037,56842.39030092593,56842.389953703714,56842.39027777778,0.44,0.57,6.35e-23,1.08e-16,1.8000000000000002e-20,8.01e-14,6.79e-14,8.71e-15,0.42,26.0,121.0,4.1,12.0,621.9
c0227.fits,0.27699999999999997,383.4,67.21,56842.39082000001,14jullgs2,1.51607,2.8,10,Kp,181.01141,0.250,0.075,381.750,684.303,485.046,398.169,440,0.915647,12.491857,204.0,698,4.0161,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0227_fullLGS_trs.sav,56842.39082693287,152.36375,51.91223,56842.39068287037,56842.39030092593,56842.391030092585,56842.39097222222,0.44,0.57,9.989999999999997e-22,3.3400000000000007e-22,1.24e-21,7.34e-14,7.45e-14,7.55e-15,0.41,23.0,118.0,4.1,12.0,621.8
c0228.fits,0.203,427.0,80.04,56842.391429999996,14jullgs2,1.5162,2.8,10,Kp,181.26631,0.250,0.075,445.194,683.802,547.244,397.978,440,0.929012,12.444449,213.8,851,4.0121,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0228_fullLGS_trs.sav,56842.391435972226,160.67973,73.06316,56842.391759259255,56842.391388888886,56842.391030092585,56842.39166666668,0.41,0.7,9.989999999999997e-22,3.3400000000000007e-22,1.24e-21,7.34e-14,7.45e-14,7.55e-15,0.41,25.0,120.0,4.1,12.0,621.9
c0229.fits,0.212,420.9,76.4,56842.39202000001,14jullgs2,1.51634,2.8,10,Kp,181.51271,0.250,0.075,445.219,684.766,547.149,398.761,440,1.010386,12.705190,244.5,747,4.0059,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0229_fullLGS_trs.sav,56842.39202344907,164.77063,67.050545,56842.391759259255,56842.391388888886,56842.39210648147,56842.39236111112,0.41,0.7,9.07e-24,6.34e-23,9.17e-23,1.12e-13,8.32e-14,5.75e-15,0.48,26.0,124.0,4.07,12.0,621.9
c0230.fits,0.26,392.2,67.49,56842.3926,14jullgs2,1.51652,2.8,10,Kp,181.75871,0.250,0.075,444.906,683.321,548.094,397.897,440,0.953208,12.681486,208.5,648,4.0099,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0230_fullLGS_trs.sav,56842.392612222226,172.1072,61.59948,56842.3928125,56842.393518518526,56842.39210648147,56842.39236111112,0.44,0.61,9.07e-24,6.34e-23,9.17e-23,1.12e-13,8.32e-14,5.75e-15,0.48,26.0,124.0,4.07,12.0,621.9
c0231.fits,0.171,449.4,85.07,56842.393189999995,14jullgs2,1.51671,2.8,10,Kp,182.00572,0.250,0.075,445.060,684.588,547.109,398.274,440,0.933678,12.586672,214.3,856,4.0063,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0231_fullLGS_trs.sav,56842.393201377316,175.23099,67.43125,56842.3928125,56842.393518518526,56842.3931712963,56842.393055555556,0.44,0.61,7.63e-24,1.11e-22,9.719999999999999e-20,8.47e-14,6.74e-14,9.38e-15,0.42,27.0,127.0,4.06,12.0,621.9
c0232.fits,0.20600000000000002,424.7,78.22,56842.39378,14jullgs2,1.51694,2.8,10,Kp,182.25229,0.250,0.075,445.012,683.660,547.139,397.288,440,0.969084,12.468153,235.0,868,4.0141,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0232_fullLGS_trs.sav,56842.39378982639,201.0614,80.56592,56842.393877314826,56842.393518518526,56842.39422453704,56842.39375,0.43,0.61,7.78e-14,1.48e-14,2.87e-20,1.6100000000000002e-13,7.1e-14,9.28e-15,0.65,25.0,131.0,4.05,12.0,621.8
c0233.fits,0.221,415.6,76.05,56842.39437,14jullgs2,1.51719,2.8,10,Kp,182.49887,0.250,0.075,445.086,684.712,547.235,398.797,440,1.002555,12.586672,207.5,727,4.0268,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0233_fullLGS_trs.sav,56842.39437836806,169.12947,63.481712,56842.393877314826,56842.39458333334,56842.39422453704,56842.394444444435,0.43,0.82,7.78e-14,1.48e-14,2.87e-20,1.6100000000000002e-13,7.1e-14,9.28e-15,0.65,23.0,125.0,4.05,12.0,621.8
c0234.fits,0.213,420.5,76.92,56842.39498,14jullgs2,1.51748,2.8,10,Kp,182.75469,0.250,0.075,401.112,710.595,503.153,424.927,440,0.954128,12.657783,218.1,864,4.0149,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0234_fullLGS_trs.sav,56842.39499457176,193.74902,77.65963,56842.39494212963,56842.39458333334,56842.39422453704,56842.39513888889,0.67,0.82,7.78e-14,1.48e-14,2.87e-20,1.6100000000000002e-13,7.1e-14,9.28e-15,0.65,26.0,123.0,4.06,12.0,621.7
c0235.fits,0.268,388.0,69.04,56842.39558,14jullgs2,1.51779,2.8,10,Kp,183.00498,0.250,0.075,401.016,710.729,504.124,424.856,440,0.961172,12.539264,204.8,684,4.0099,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0235_fullLGS_trs.sav,56842.395587465275,154.25188,59.870094,56842.39494212963,56842.39565972223,56842.39637731481,56842.39583333334,0.67,0.84,1.67e-21,7.170000000000001e-15,6.79e-20,1.7800000000000002e-13,9.14e-14,6.8599999999999995e-15,0.59,28.0,122.0,4.06,12.0,621.8
c0236.fits,0.245,401.0,71.04,56842.39617000001,14jullgs2,1.51812,2.8,10,Kp,183.25055,0.250,0.075,401.012,710.422,503.100,423.728,440,0.950222,12.539264,210.3,767,4.0113,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0236_fullLGS_trs.sav,56842.39617505787,197.55013,79.47468,56842.397118055545,56842.39565972223,56842.39637731481,56842.39583333334,0.61,0.84,1.67e-21,7.170000000000001e-15,6.79e-20,1.7800000000000002e-13,9.14e-14,6.8599999999999995e-15,0.59,28.0,122.0,4.06,12.0,621.8
c0237.fits,0.162,456.1,84.48,56842.39676,14jullgs2,1.51848,2.8,10,Kp,183.4966,0.250,0.075,401.151,711.909,503.206,426.325,440,0.987187,12.728894,216.2,514,3.9953,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0237_fullLGS_trs.sav,56842.39676344908,475.33676,265.05432,56842.397118055545,56842.39673611111,56842.39637731481,56842.396527777775,0.61,1.0,1.67e-21,7.170000000000001e-15,6.79e-20,1.7800000000000002e-13,9.14e-14,6.8599999999999995e-15,0.59,25.0,106.0,4.07,12.0,621.8
c0238.fits,0.087,527.8,103.67,56842.397339999996,14jullgs2,1.51886,2.8,10,Kp,183.74195,0.250,0.075,400.822,711.149,503.127,425.626,440,0.970422,12.420746,192.2,210,3.9935,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0238_fullLGS_trs.sav,56842.39735034722,1261.6912,675.2277,56842.397118055545,56842.39780092593,56842.397465277776,56842.39722222223,0.61,1.11,6.839999999999998e-22,4.670000000000001e-15,6.759999999999999e-19,1.7100000000000008e-13,9.46e-14,6.5e-15,0.58,23.0,116.0,4.07,12.0,621.8
c0239.fits,0.091,523.6,96.49,56842.39792999999,14jullgs2,1.51927,2.8,10,Kp,183.98789,0.250,0.075,400.861,711.604,503.026,426.222,440,1.034407,12.539264,403.5,104,3.9997,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0239_fullLGS_trs.sav,56842.397939375,1106.616,511.645,56842.39815972223,56842.39780092593,56842.397465277776,56842.39791666668,0.62,1.11,6.839999999999998e-22,4.670000000000001e-15,6.759999999999999e-19,1.7100000000000008e-13,9.46e-14,6.5e-15,0.58,24.0,128.0,4.06,12.0,621.8
c0240.fits,0.08199999999999999,534.1,101.58,56842.398539999995,14jullgs2,1.51972,2.8,10,Kp,184.24177,0.250,0.075,394.871,661.369,496.885,375.755,440,0.954253,12.017782,294.2,167,3.9985,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0240_fullLGS_trs.sav,56842.398547488425,1075.4641,391.09756,56842.39815972223,56842.39886574074,56842.398518518516,56842.398611111115,0.62,0.72,2.05e-17,2.24e-14,4.22e-20,1.7100000000000008e-13,9.23e-14,6.8599999999999995e-15,0.6,25.0,100.0,4.06,12.0,621.8
c0241.fits,0.085,531.0,108.83,56842.399170000004,14jullgs2,1.52021,2.8,10,Kp,184.5029,0.250,0.075,394.694,661.140,496.813,375.205,440,0.990330,12.634079,308.1,159,3.9716,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0241_fullLGS_trs.sav,56842.39921206018,924.67975,724.9677,56842.39922453704,56842.39886574074,56842.399571759255,56842.399305555555,0.64,0.72,1.8499999999999997e-21,2.28e-15,2.92e-20,1.69e-13,9.4e-14,9.99e-15,0.58,26.0,115.0,4.05,12.0,621.8
c0242.fits,0.175,446.6,85.44,56842.399789999996,14jullgs2,1.52073,2.8,10,Kp,184.76369,0.250,0.075,393.774,659.770,495.902,374.324,440,0.937742,12.444449,283.5,793,3.9763,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0242_fullLGS_trs.sav,56842.39979984954,139.14221,51.614643,56842.400289351855,56842.399930555555,56842.399571759255,56842.4,0.62,0.79,1.8499999999999997e-21,2.28e-15,2.92e-20,1.69e-13,9.4e-14,9.99e-15,0.58,26.0,115.0,4.05,12.0,621.8
c0243.fits,0.19399999999999998,433.3,79.19,56842.40037999999,14jullgs2,1.52125,2.8,10,Kp,185.00937,0.250,0.075,393.922,659.699,496.054,374.072,440,0.953348,12.681486,369.6,755,3.9791,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0243_fullLGS_trs.sav,56842.40039056713,162.76135,108.329834,56842.400289351855,56842.399930555555,56842.40063657407,56842.40069444443,0.62,0.79,2.25e-21,4.85e-22,9e-22,1.34e-13,8.42e-14,4.69e-15,0.51,26.0,115.0,4.05,12.0,621.8
c0244.fits,0.21100000000000002,421.7,77.4,56842.40097,14jullgs2,1.5218,2.8,10,Kp,185.25462,0.250,0.075,394.031,660.350,497.083,374.236,440,0.959431,12.728894,225.3,926,3.9787,/g/lu/data/keck_telemetry/20140704/sdata902/nirc18/2014jul04/n0244_fullLGS_trs.sav,56842.400980046295,140.87259,41.392002,56842.40135416666,56842.40099537037,56842.40063657407,56842.40069444443,0.54,0.73,2.25e-21,4.85e-22,9e-22,1.34e-13,8.42e-14,4.69e-15,0.51,26.0,115.0,4.05,12.0,621.8
