strehl,fwhm,airmass,az,mass,dimm,wind_speed,wind_direction,temperature,relative_humidity,pressure,train,strehl_RF_pred,strehl_RF_err,strehl_RF_percent_err,fwhm_RF_pred,fwhm_RF_err,fwhm_RF_percent_err
0.27899999999999997,65.13,1.75112,151.23093,0.31,0.38,12.0,65.0,3.86,14.0,619.7,True,,,,64.14260000000004,0.9873999999999512,0.01516044833410028
0.299,64.16,1.747,151.4216,0.31,0.47,12.0,67.0,3.85,14.0,619.7,True,,,,63.33249999999994,0.8275000000000574,0.01289744389027521
0.313,59.53,1.74283,151.61736000000005,0.31,0.47,12.0,64.0,3.84,14.0,619.7,True,,,,61.01049999999995,-1.4804999999999495,-0.024869813539391054
0.32799999999999996,59.04,1.73332,152.07628,0.4,0.29,13.0,67.0,3.82,14.0,619.7,False,,,,61.48289999999991,-2.4428999999999093,-0.04137703252032367
0.326,59.95,1.72944,152.2681,0.4,0.29,13.0,67.0,3.82,14.0,619.7,True,,,,61.48289999999991,-1.5328999999999056,-0.02556964136780493
0.295,65.08,1.7255900000000002,152.46143999999995,0.4,0.29,13.0,67.0,3.82,14.0,619.7,True,,,,63.39489999999994,1.6851000000000553,0.025892747387831212
0.312,61.39,1.72178,152.65565,0.4,0.29,12.0,65.0,3.81,14.0,619.8,True,,,,61.95890000000006,-0.5689000000000561,-0.009266981593094251
0.317,61.34,1.7180400000000002,152.84951,0.4,0.26,13.0,63.0,3.81,14.0,619.8,True,,,,61.977800000000045,-0.6378000000000412,-0.010397782849690923
0.316,62.53,1.71428,153.04737,0.4,0.26,12.0,61.0,3.79,14.0,619.8,False,,,,62.99770000000003,-0.4677000000000291,-0.00747960978730256
0.267,65.28,1.70945,153.30573,0.4,0.34,12.0,61.0,3.77,14.0,619.8,True,,,,63.76260000000001,1.5173999999999879,0.023244485294117462
0.326,59.54,1.70585,153.50194,0.08,0.34,12.0,61.0,3.75,14.0,619.8,True,,,,61.00839999999996,-1.46839999999996,-0.024662411823983203
0.341,58.93,1.70222,153.7027,0.08,0.3,13.0,62.0,3.72,14.0,619.8,True,,,,59.840199999999975,-0.9101999999999748,-0.015445443746817831
0.317,60.99,1.69864,153.90417,0.08,0.34,13.0,62.0,3.72,14.0,619.8,True,,,,61.25739999999992,-0.2673999999999168,-0.004384325299228018
0.289,64.5,1.6951200000000002,154.10529,0.08,0.34,12.0,66.0,3.71,14.0,619.8,True,,,,63.079999999999984,1.420000000000016,0.02201550387596924
0.31,61.08,1.6916,154.30912,0.08,0.34,13.0,62.0,3.7,14.0,619.8,True,,,,61.63969999999994,-0.5596999999999426,-0.00916339227242866
0.298,62.9,1.68717,154.57098,0.08,0.27,13.0,61.0,3.69,14.0,619.8,True,,,,61.76919999999996,1.1308000000000362,0.01797774244833126
0.318,59.56,1.6838400000000002,154.77066000000005,0.08,0.27,13.0,68.0,3.67,14.0,619.8,True,,,,60.27470000000007,-0.7147000000000645,-0.01199966420416495
0.313,60.83,1.68052,154.9738,0.08,0.33,12.0,70.0,3.67,14.0,619.8,True,,,,61.227199999999954,-0.39719999999995537,-0.0065296728587860495
0.318,60.49,1.67723,155.1777,0.08,0.33,13.0,66.0,3.67,14.0,619.8,True,,,,60.82819999999992,-0.33819999999991524,-0.00559100677797843
0.325,59.35,1.67398,155.38278,0.11,0.33,13.0,64.0,3.67,14.0,619.8,False,,,,59.83669999999993,-0.48669999999992797,-0.008200505475988676
0.336,58.33,1.67077,155.58817,0.11,0.33,13.0,64.0,3.67,14.0,619.8,True,,,,59.81089999999992,-1.4808999999999202,-0.025388307903307393
