strehl,fwhm,airmass,az,mass,dimm,wind_speed,wind_direction,temperature,relative_humidity,pressure
0.292,63.73,1.58043,196.61484,0.35,0.83,11.0,80.0,2.37,12.0,620.4
0.189,98.75,1.55105,167.43489,0.07,0.89,10.0,75.0,3.83,9.0,620.6
0.297,58.82,1.54939,167.72021,0.07,0.89,10.0,82.0,3.78,9.0,620.6
0.324,60.35,1.54787,167.99621000000002,0.07,0.87,9.0,81.0,3.68,10.0,620.6
0.315,58.56,1.5463799999999999,168.26054,0.07,0.76,9.0,79.0,3.53,11.0,620.6
0.395,53.53,1.54503,168.52548000000002,0.07,0.76,10.0,81.0,3.34,11.0,620.6
0.324,59.12,1.54375,168.7638,0.07,0.76,11.0,75.0,3.16,11.0,620.6
0.344,56.98,1.54257,169.00236,0.07,1.34,12.0,74.0,2.98,11.0,620.7
0.293,63.22,1.5413700000000001,169.24391,0.07,1.34,11.0,80.0,2.81,12.0,620.7
0.252,71.47,1.5402,169.48318,0.07,0.85,11.0,80.0,2.81,12.0,620.7
0.3,58.7,1.53865,169.81441,0.07,0.85,8.0,91.0,2.57,12.0,620.7
0.362,56.14,1.53759,170.05374,0.07,1.27,6.0,88.0,2.49,12.0,620.7
0.354,56.36,1.53651,170.29685,0.07,1.41,6.0,88.0,2.49,12.0,620.7
0.376,56.76,1.53545,170.54009,0.07,1.41,7.0,76.0,2.42,12.0,620.7
0.324,60.4,1.5344,170.78126,0.07,1.08,8.0,82.0,2.38,11.0,620.7
0.205,88.71,1.53348,171.02273,0.07,1.08,10.0,89.0,2.36,11.0,620.7
0.304,63.98,1.5324200000000001,171.27923,0.07,1.3,10.0,90.0,2.38,11.0,620.7
0.273,68.25,1.53148,171.5213,0.07,1.3,10.0,84.0,2.39,12.0,620.7
0.247,67.78,1.53064,171.76373999999998,0.07,0.97,9.0,91.0,2.39,12.0,620.7
0.242,69.04,1.5298,172.00627,0.07,1.12,9.0,91.0,2.39,12.0,620.7
0.236,64.07,1.5288700000000002,172.25173999999998,0.07,1.12,9.0,84.0,2.37,12.0,620.7
0.284,65.58,1.5280799999999999,172.49245,0.07,1.16,11.0,90.0,2.33,12.0,620.8
0.243,62.05,1.52731,172.75095,0.07,1.16,9.0,92.0,2.3,12.0,620.8
0.249,63.95,1.52649,172.99463,0.07,1.23,10.0,81.0,2.28,12.0,620.8
0.127,111.08,1.52576,173.23846,0.12,1.23,10.0,86.0,2.28,12.0,620.8
0.209,73.71,1.5250299999999999,173.48003,0.12,0.89,9.0,84.0,2.28,12.0,620.8
0.163,92.73,1.52442,173.72425,0.12,1.09,9.0,84.0,2.28,12.0,620.8
0.185,83.62,1.5238,173.96632,0.12,1.09,9.0,84.0,2.27,12.0,620.8
0.141,106.22,1.5230700000000001,174.23026000000002,0.12,1.16,9.0,86.0,2.24,12.0,620.8
0.225,75.85,1.5224600000000001,174.47295,0.12,1.16,9.0,80.0,2.2,12.0,620.8
0.16699999999999998,84.31,1.52194,174.71806,0.12,1.35,9.0,86.0,2.16,12.0,620.8
0.239,73.66,1.5214299999999998,174.9609,0.12,1.35,10.0,89.0,2.13,12.0,620.8
0.152,91.52,1.5209,175.20626000000001,0.12,1.25,10.0,89.0,2.13,12.0,620.8
0.2,81.35,1.5204,175.45184,0.12,1.28,10.0,79.0,2.12,12.0,620.8
0.175,81.54,1.51989,175.71296,0.12,1.28,10.0,90.0,2.12,12.0,620.8
0.262,71.4,1.5308,188.2531,0.09,0.87,13.0,79.0,3.34,8.0,621.0
0.34700000000000003,59.06,1.53178,188.49528999999998,0.25,0.72,13.0,79.0,3.34,8.0,621.0
0.3,64.16,1.5326799999999998,188.73725,0.25,0.72,14.0,78.0,3.3,8.0,621.0
0.326,62.25,1.53365,188.97633000000002,0.25,0.67,14.0,74.0,3.26,8.0,621.0
0.249,71.46,1.53459,189.2176,0.25,0.74,15.0,80.0,3.23,8.0,621.0
0.175,95.43,1.53562,189.45861000000002,0.11,0.74,13.0,85.0,3.21,8.0,621.0
0.313,62.75,1.53677,189.71409,0.11,0.96,14.0,89.0,3.18,8.0,621.0
0.254,71.67,1.53785,189.95196,0.11,0.96,13.0,91.0,3.2,8.0,621.0
0.257,73.5,1.53893,190.19191999999998,0.11,0.6,13.0,91.0,3.2,8.0,621.0
0.225,83.49,1.53998,190.43157,0.11,0.6,12.0,83.0,3.22,8.0,621.0
0.231,76.36,1.54122,190.67334,0.11,0.63,11.0,86.0,3.24,8.0,621.0
0.25,71.54,1.54239,190.90982,0.11,0.7,11.0,81.0,3.22,8.0,621.1
0.241,71.88,1.54369,191.16339,0.11,0.7,12.0,81.0,3.21,8.0,621.1
0.268,67.99,1.5448600000000001,191.40161,0.11,0.55,13.0,79.0,3.2,8.0,621.1
0.292,64.63,1.5461200000000002,191.6388,0.11,0.55,11.0,88.0,3.2,8.0,621.1
0.335,55.86,1.54746,191.87755,0.11,0.63,11.0,88.0,3.2,8.0,621.1
0.269,69.0,1.54874,192.11186999999998,0.11,0.63,11.0,70.0,3.19,8.0,621.1
0.327,59.11,1.55016,192.34863,0.11,0.54,14.0,82.0,3.16,8.0,621.1
0.225,77.7,1.5515700000000001,192.59448,0.11,0.55,14.0,55.0,3.14,8.0,621.1
0.268,67.62,1.55298,192.83032,0.11,0.55,13.0,91.0,3.15,8.0,621.1
0.231,74.28,1.5544799999999999,193.06583,0.19,0.5,13.0,80.0,3.16,8.0,621.1
0.271,65.19,1.55741,193.53312,0.19,0.69,13.0,80.0,3.16,8.0,621.1
0.329,58.38,1.55892,193.76735,0.19,0.69,14.0,82.0,3.16,8.0,621.1
0.274,67.01,1.5606,194.01565,0.19,0.45,13.0,88.0,3.15,8.0,621.1
0.243,67.42,1.56224,194.24895,0.19,0.93,12.0,97.0,3.14,8.0,621.1
0.236,72.75,1.5638100000000001,194.48175,0.19,0.93,10.0,73.0,3.11,8.0,621.1
0.304,61.99,1.56544,194.71423000000001,0.19,0.48,14.0,92.0,3.07,8.0,621.1
0.348,58.74,1.56714,194.94853999999998,0.19,0.48,14.0,92.0,3.07,8.0,621.1
0.353,57.35,1.56887,195.18006,0.19,0.71,13.0,87.0,3.06,8.0,621.1
0.34700000000000003,55.67,1.55633,166.57581000000002,0.19,0.29,15.0,54.0,4.29,43.0,621.4
0.371,52.94,1.55437,166.89517,0.19,0.47,13.0,67.0,4.29,43.0,621.4
0.35600000000000004,52.24,1.55293,167.12958,0.19,0.35,13.0,67.0,4.29,43.0,621.4
0.38,51.67,1.55149,167.3656,0.19,0.35,13.0,64.0,4.28,43.0,621.4
0.34600000000000003,56.54,1.55018,167.59958,0.19,0.32,12.0,69.0,4.28,44.0,621.4
0.362,54.19,1.54877,167.83885,0.19,0.32,11.0,59.0,4.28,44.0,621.4
0.328,54.44,1.54749,168.07351,0.19,0.32,12.0,58.0,4.28,44.0,621.4
0.239,64.55,1.54587,168.35751000000002,0.19,0.47,12.0,75.0,4.28,42.0,621.4
0.304,59.14,1.54469,168.59548,0.19,0.47,12.0,75.0,4.28,42.0,621.4
0.428,52.99,1.54342,168.8338,0.19,0.47,12.0,55.0,4.28,42.0,621.4
0.345,59.14,1.5422200000000001,169.07509,0.19,0.54,12.0,69.0,4.29,43.0,621.4
0.422,50.67,1.54105,169.31167,0.19,0.54,10.0,47.0,4.3,43.0,621.4
0.366,56.5,1.5399,169.55119,0.19,0.54,10.0,74.0,4.29,44.0,621.4
0.243,70.01,1.53843,169.85789,0.19,0.51,11.0,59.0,4.26,44.0,621.4
0.388,53.89,1.53734,170.09566999999998,0.19,0.51,11.0,56.0,4.23,44.0,621.4
0.474,49.88,1.5362799999999999,170.33688,0.19,0.41,11.0,58.0,4.2,44.0,621.4
0.41,51.22,1.53524,170.57712,0.19,0.42,11.0,58.0,4.2,44.0,621.4
0.35600000000000004,57.2,1.5343,170.81829,0.19,0.42,12.0,58.0,4.19,44.0,621.4
0.35,57.72,1.53335,171.06052,0.19,0.44,13.0,57.0,4.18,44.0,621.4
0.377,54.83,1.5322,171.34773,0.19,0.44,13.0,56.0,4.18,44.0,621.4
0.403,52.6,1.53128,171.58899,0.19,0.51,12.0,59.0,4.19,45.0,621.4
0.3670000000000001,54.75,1.5304200000000001,171.83323000000001,0.19,0.51,12.0,47.0,4.19,44.0,621.4
0.407,51.25,1.52949,172.0756,0.19,0.39,13.0,59.0,4.19,45.0,621.4
0.386,52.81,1.5286600000000001,172.31766000000002,0.19,0.4,13.0,63.0,4.19,44.0,621.4
0.394,52.98,1.52793,172.55991,0.19,0.4,13.0,63.0,4.19,44.0,621.4
0.202,86.53,1.52699,172.83952,0.19,0.39,12.0,60.0,4.19,44.0,621.5
0.339,57.13,1.52626,173.08424,0.19,0.39,14.0,59.0,4.18,44.0,621.5
0.406,52.17,1.5255299999999998,173.32856999999998,0.19,0.29,15.0,58.0,4.16,45.0,621.5
0.378,53.04,1.5248,173.57231000000002,0.16,0.34,14.0,56.0,4.14,45.0,621.5
0.355,52.98,1.52419,173.81623000000002,0.16,0.34,13.0,51.0,4.13,45.0,621.5
0.36,54.26,1.52352,174.06022,0.16,0.36,12.0,62.0,4.13,45.0,621.5
0.31,59.68,1.5227899999999999,174.34056,0.16,0.36,13.0,53.0,4.11,46.0,621.5
0.34600000000000003,54.52,1.52224,174.58456,0.16,0.48,13.0,53.0,4.11,46.0,621.5
0.36,51.59,1.52167,174.83177,0.16,0.48,14.0,66.0,4.1,45.0,621.5
0.213,62.1,1.5204600000000001,175.40933,0.16,0.62,12.0,57.0,4.1,43.0,621.5
0.29,62.24,1.5199799999999999,175.65242,0.16,0.62,13.0,62.0,4.11,44.0,621.5
0.388,52.57,1.51957,175.89825,0.16,0.54,12.0,62.0,4.12,44.0,621.5
0.394,51.77,1.51916,176.14431000000002,0.16,0.34,14.0,64.0,4.12,45.0,621.5
0.373,53.54,1.51875,176.38789,0.16,0.34,14.0,60.0,4.13,45.0,621.5
0.394,51.56,1.51845,176.63412,0.16,0.37,14.0,60.0,4.13,45.0,621.5
0.439,49.18,1.51804,176.88044,0.16,0.37,14.0,61.0,4.12,45.0,621.5
0.408,50.28,1.5177399999999999,177.12691,0.16,0.32,15.0,63.0,4.11,45.0,621.5
0.453,49.25,1.51744,177.37093000000002,0.16,0.32,14.0,66.0,4.1,45.0,621.5
0.408,50.86,1.5172299999999999,177.62009,0.16,0.38,13.0,58.0,4.1,45.0,621.5
0.213,81.49,1.51693,177.91249,0.16,0.34,13.0,60.0,4.1,45.0,621.5
0.359,52.71,1.51673,178.15929,0.16,0.34,13.0,63.0,4.1,45.0,621.5
0.4,52.39,1.51652,178.40395,0.16,0.49,12.0,59.0,4.1,45.0,621.5
0.388,50.46,1.5164,178.65057,0.16,0.49,12.0,59.0,4.1,45.0,621.5
0.434,50.94,1.51625,178.89753000000002,0.16,0.34,13.0,58.0,4.1,45.0,621.6
0.394,52.65,1.51617,179.14456,0.16,0.34,14.0,60.0,4.08,45.0,621.6
0.4,50.34,1.51607,179.39151999999999,0.16,0.25,15.0,59.0,4.07,45.0,621.6
0.398,52.05,1.51603,179.63607,0.16,0.27,14.0,60.0,4.06,45.0,621.6
0.368,52.05,1.516,179.8848,0.08,0.27,13.0,63.0,4.05,45.0,621.6
0.401,50.3,1.516,180.13019,0.08,0.51,12.0,67.0,4.04,45.0,621.6
0.219,73.39,1.51603,180.41568999999998,0.08,0.51,12.0,67.0,4.04,45.0,621.6
0.364,52.24,1.51609,180.68317,0.08,0.46,12.0,56.0,4.04,44.0,621.5
0.452,49.91,1.51619,180.9302,0.08,0.51,12.0,72.0,4.03,44.0,621.6
0.364,53.4,1.5162799999999999,181.18478000000002,0.08,0.51,13.0,62.0,4.02,43.0,621.6
0.395,51.83,1.51644,181.42921,0.08,0.34,13.0,65.0,4.03,44.0,621.6
0.363,54.93,1.51657,181.67604,0.08,0.34,14.0,66.0,4.04,44.0,621.6
0.368,54.15,1.5167899999999999,181.92303,0.08,0.36,14.0,64.0,4.06,44.0,621.6
0.358,54.44,1.51695,182.16735,0.08,0.36,14.0,50.0,4.07,43.0,621.6
0.361,56.02,1.5172299999999999,182.41400000000002,0.08,0.35,14.0,50.0,4.07,43.0,621.6
0.336,58.42,1.51754,182.66064,0.08,0.35,14.0,57.0,4.07,43.0,621.6
0.225,68.69,1.5179,182.96292,0.08,0.35,13.0,61.0,4.1,42.0,621.6
0.302,56.58,1.51816,183.21195,0.08,0.36,13.0,54.0,4.12,42.0,621.6
0.31,59.86,1.51857,183.45828999999998,0.08,0.36,12.0,55.0,4.14,43.0,621.6
0.429,49.86,1.51896,183.70453999999998,0.08,0.4,13.0,60.0,4.16,41.0,621.6
0.397,52.31,1.51937,183.95068,0.08,0.4,13.0,52.0,4.17,42.0,621.6
0.321,56.14,1.51978,184.1961,0.08,0.39,13.0,52.0,4.17,42.0,621.6
0.373,54.4,1.52021,184.43963,0.08,0.43,13.0,64.0,4.19,42.0,621.6
0.368,54.31,1.52071,184.68528,0.15,0.43,13.0,56.0,4.19,41.0,621.6
0.331,60.57,1.52122,184.93077,0.15,0.38,13.0,55.0,4.19,41.0,621.6
0.348,58.23,1.52173,185.17359,0.24,0.38,13.0,64.0,4.19,40.0,621.6
0.35,58.46,1.5224600000000001,185.46437,0.24,0.36,13.0,60.0,4.18,41.0,621.6
0.362,55.69,1.52308,185.70933,0.24,0.32,13.0,57.0,4.17,42.0,621.6
0.411,53.19,1.5237,185.95408,0.24,0.32,14.0,60.0,4.16,42.0,621.6
0.305,60.89,1.5243200000000001,186.19873,0.24,0.33,14.0,60.0,4.16,42.0,621.6
0.287,61.69,1.52499,186.44555,0.24,0.33,14.0,65.0,4.15,42.0,621.6
0.284,61.17,1.52567,186.68718,0.24,0.41,13.0,58.0,4.14,41.0,621.6
0.314,60.11,1.52639,186.93111000000002,0.24,0.41,13.0,69.0,4.13,42.0,621.6
0.307,59.21,1.52721,187.17473,0.11,0.37,12.0,60.0,4.13,43.0,621.6
0.298,60.14,1.5279399999999999,187.41558999999998,0.11,0.39,12.0,67.0,4.11,44.0,621.6
0.285,63.52,1.5287899999999999,187.66121,0.11,0.39,12.0,60.0,4.09,45.0,621.6
0.28,60.7,1.5298200000000002,187.95167,0.11,0.27,11.0,59.0,4.07,45.0,621.6
0.338,57.15,1.5306600000000001,188.19427,0.11,0.27,11.0,59.0,4.07,45.0,621.6
0.303,58.21,1.53158,188.43400000000003,0.11,0.32,11.0,63.0,4.04,45.0,621.6
0.297,60.55,1.53243,188.67865,0.11,0.32,12.0,65.0,4.02,45.0,621.6
0.28300000000000003,66.72,1.5334299999999998,188.9184,0.11,0.41,10.0,78.0,4.0,46.0,621.6
0.281,63.46,1.53441,189.16227,0.11,0.4,10.0,73.0,3.98,46.0,621.6
0.228,66.47,1.5353700000000001,189.40089,0.11,0.4,11.0,65.0,3.96,44.0,621.6
0.405,53.85,1.5670899999999999,194.93812,0.28,0.66,9.0,68.0,3.89,44.0,621.7
0.316,64.33,1.5688600000000001,195.16964,0.18,0.5,9.0,69.0,3.89,44.0,621.7
0.428,51.09,1.57055,195.40065,0.18,0.55,9.0,60.0,3.89,44.0,621.7
0.395,55.1,1.5723799999999999,195.63123000000002,0.27,0.55,9.0,82.0,3.89,43.0,621.7
0.417,52.99,1.57413,195.85896,0.27,0.5,11.0,61.0,3.91,45.0,621.7
0.4320000000000001,51.46,1.57602,196.08853,0.25,0.5,12.0,58.0,3.91,45.0,621.7
0.421,52.17,1.5779,196.31771,0.25,0.54,11.0,69.0,3.92,46.0,621.7
0.42,51.61,1.57976,196.54631,0.29,0.54,11.0,69.0,3.92,46.0,621.7
0.44,50.95,1.5816700000000001,196.77438,0.29,0.4,11.0,63.0,3.92,46.0,621.7
0.407,52.32,1.5837,197.00166000000002,0.29,0.4,11.0,58.0,3.9,46.0,621.7
0.25,70.59,1.52326,174.19711999999998,0.25,0.74,11.0,40.0,2.6,41.0,620.1
0.29600000000000004,65.3,1.52254,174.47988999999998,0.25,0.74,12.0,30.0,2.6,40.0,620.1
0.25,68.61,1.52189,174.7654,0.25,0.91,12.0,42.0,2.58,39.0,620.1
0.297,61.84,1.52125,175.03101999999998,0.25,0.99,14.0,41.0,2.56,39.0,620.0
0.314,60.9,1.5207899999999999,175.2942,0.25,0.99,17.0,39.0,2.54,38.0,620.0
0.273,66.13,1.5201799999999999,175.56326,0.25,0.53,17.0,37.0,2.52,36.0,620.0
0.285,64.24,1.51718,177.64445,0.25,0.74,17.0,37.0,2.44,39.0,620.0
0.276,64.28,1.517,177.91153,0.25,0.74,17.0,45.0,2.4,39.0,620.0
0.255,66.91,1.51672,178.18376,0.25,0.7,16.0,43.0,2.38,39.0,620.0
0.218,74.51,1.51652,178.45362,0.25,0.7,18.0,47.0,2.36,37.0,620.0
0.227,73.99,1.51637,178.72343,0.25,1.14,14.0,42.0,2.36,38.0,620.0
0.242,69.52,1.51623,178.99589,0.25,0.78,14.0,42.0,2.36,38.0,620.0
0.259,65.42,1.5160799999999999,179.50026,0.25,0.64,17.0,40.0,2.4,38.0,620.0
0.287,60.21,1.51603,180.00801,0.25,0.51,18.0,42.0,2.45,38.0,620.0
0.263,66.06,1.51605,180.25494,0.25,0.51,17.0,43.0,2.48,38.0,620.0
0.349,55.58,1.5160799999999999,180.49944,0.25,0.58,16.0,42.0,2.51,37.0,620.0
0.241,70.85,1.51616,180.74651,0.25,0.58,16.0,42.0,2.51,37.0,620.0
0.297,62.53,1.51623,180.99356,0.25,1.35,16.0,38.0,2.52,38.0,620.0
0.275,66.78,1.51637,181.24049,0.21,1.35,16.0,45.0,2.51,38.0,620.0
0.289,63.94,1.51652,181.48752,0.21,0.88,20.0,40.0,2.49,38.0,619.9
0.268,65.66,1.51668,181.73433,0.3,0.88,19.0,33.0,2.48,36.0,620.0
0.309,60.77,1.51683,181.9812,0.32,0.92,20.0,36.0,2.49,36.0,620.0
0.281,64.0,1.51709,182.22805,0.32,0.92,21.0,38.0,2.52,37.0,620.0
0.273,67.05,1.51738,182.48989,0.35,0.63,21.0,38.0,2.52,37.0,620.0
0.29,66.78,1.51763,182.73401,0.35,0.73,19.0,63.0,2.55,35.0,620.0
0.32,62.62,1.51795,182.98051,0.28,0.73,17.0,36.0,2.6,36.0,620.0
0.341,59.47,1.51824,183.22948,0.28,0.82,17.0,47.0,2.65,37.0,620.0
0.35700000000000004,59.08,1.51865,183.47836999999998,0.3,0.82,16.0,44.0,2.69,38.0,620.0
0.363,57.96,1.51895,183.72204,0.3,0.57,15.0,46.0,2.72,37.0,620.0
0.37,56.02,1.5194,183.96815,0.3,0.57,16.0,45.0,2.72,36.0,620.0
0.355,58.32,1.51988,184.21662,0.32,0.56,16.0,45.0,2.72,36.0,620.0
0.315,62.88,1.52029,184.46231,0.32,0.64,18.0,44.0,2.69,36.0,620.0
0.322,62.78,1.5208,184.70651999999998,0.21,0.64,18.0,45.0,2.66,36.0,620.0
0.262,69.82,1.52131,184.96486000000002,0.21,0.75,18.0,51.0,2.63,37.0,620.0
0.314,61.89,1.5219200000000002,185.21021000000002,0.28,0.75,16.0,44.0,2.61,38.0,620.1
0.234,74.68,1.52243,185.45288,0.17,1.05,18.0,42.0,2.58,38.0,620.1
0.313,62.56,1.52305,185.69786000000002,0.17,1.05,21.0,43.0,2.57,36.0,620.0
0.332,59.93,1.52367,185.94518,0.22,0.71,21.0,43.0,2.57,36.0,620.0
0.32,61.24,1.52429,186.18725,0.22,0.42,20.0,42.0,2.57,37.0,620.0
0.32299999999999995,60.32,1.52502,186.43156000000002,0.27,0.42,20.0,42.0,2.59,37.0,620.0
0.304,63.12,1.5256299999999998,186.67321,0.27,0.57,19.0,42.0,2.61,37.0,620.0
0.285,65.29,1.52646,186.91725,0.19,0.57,20.0,46.0,2.63,36.0,620.1
0.234,72.71,1.52718,187.16326999999998,0.2,1.14,18.0,37.0,2.66,34.0,620.1
0.28600000000000003,66.36,1.52801,187.42153000000002,0.2,0.79,17.0,47.0,2.7,36.0,620.1
0.3,64.73,1.52883,187.66461999999999,0.27,0.79,17.0,47.0,2.7,36.0,620.1
0.304,62.88,1.52966,187.90502,0.27,0.57,14.0,44.0,2.72,38.0,620.1
0.231,76.46,1.53049,188.15255,0.2,0.57,15.0,36.0,2.7,39.0,620.1
0.311,65.07,1.53144,188.39238999999998,0.2,0.58,16.0,54.0,2.66,38.0,620.1
0.308,63.79,1.53237,188.63446000000002,0.25,0.58,15.0,46.0,2.61,37.0,620.2
0.26,71.2,1.5333299999999999,188.87738000000002,0.27,0.73,15.0,47.0,2.56,38.0,620.2
0.253,73.11,1.53429,189.1165,0.27,0.73,15.0,47.0,2.56,38.0,620.2
0.27,68.61,1.53531,189.35762,0.36,0.57,15.0,39.0,2.53,39.0,620.2
0.275,67.71,1.53629,189.59846000000002,0.36,0.48,16.0,46.0,2.47,39.0,620.1
0.231,75.2,1.53742,189.86136000000002,0.29,0.48,17.0,42.0,2.41,39.0,620.1
0.275,69.05,1.53857,190.10142,0.26,0.46,18.0,46.0,2.36,39.0,620.1
0.268,70.12,1.5397,190.34128,0.26,0.46,18.0,43.0,2.33,38.0,620.1
0.267,70.59,1.5407799999999998,190.58075,0.25,0.81,18.0,44.0,2.32,38.0,620.1
0.237,74.92,1.54198,190.81736,0.25,0.73,18.0,44.0,2.32,38.0,620.1
0.252,72.63,1.54316,191.05852,0.35,0.73,17.0,40.0,2.32,38.0,620.1
0.231,74.84,1.54439,191.29695,0.35,0.8,17.0,46.0,2.33,37.0,620.1
0.18600000000000005,85.26,1.54564,191.53736999999998,0.29,0.8,18.0,66.0,2.36,36.0,620.1
0.259,71.47,1.547,191.77495,0.29,0.86,17.0,52.0,2.39,35.0,620.1
0.253,72.95,1.5483,192.0122,0.34,0.86,17.0,42.0,2.46,36.0,620.1
0.217,77.84,1.54972,192.26375,0.43,0.69,18.0,43.0,2.52,36.0,620.1
0.26,69.91,1.5510700000000002,192.50015,0.43,0.66,18.0,43.0,2.52,36.0,620.1
0.254,71.03,1.55253,192.7362,0.28,0.66,19.0,48.0,2.56,35.0,620.1
0.205,79.69,1.55395,192.97269,0.28,0.73,21.0,59.0,2.6,33.0,620.1
0.223,75.69,1.55539,193.20873,0.28,0.73,20.0,40.0,2.64,32.0,620.2
0.195,81.6,1.5568600000000001,193.44324,0.36,0.82,18.0,43.0,2.72,33.0,620.2
0.233,72.81,1.55837,193.68003000000002,0.36,0.82,21.0,38.0,2.79,33.0,620.2
0.218,75.83,1.5599100000000001,193.91165,0.3,0.54,21.0,52.0,2.84,32.0,620.2
0.222,74.49,1.56159,194.14571999999998,0.3,0.66,21.0,52.0,2.84,32.0,620.2
0.206,78.05,1.5631700000000002,194.37823,0.23,0.66,19.0,45.0,2.88,34.0,620.2
0.274,67.04,1.56489,194.6275,0.23,0.76,18.0,40.0,2.91,34.0,620.2
0.25,71.33,1.56656,194.85962,0.45,0.76,17.0,45.0,2.92,34.0,620.2
0.213,78.24,1.56833,195.09368999999998,0.53,0.78,17.0,42.0,2.91,33.0,620.2
0.204,78.49,1.5700100000000001,195.32243,0.53,0.78,18.0,41.0,2.9,33.0,620.2
0.258,68.14,1.57184,195.55319,0.08,0.5,19.0,43.0,2.87,34.0,620.2
0.255,68.91,1.57358,195.7834,0.08,0.4,19.0,43.0,2.87,34.0,620.2
0.256,68.6,1.5754700000000001,196.01327,0.08,0.4,19.0,40.0,2.83,33.0,620.2
0.211,79.87,1.57739,196.24964,0.27,0.65,18.0,35.0,2.78,33.0,620.2
0.297,63.8,1.57921,196.47833,0.27,0.65,19.0,41.0,2.75,33.0,620.2
0.273,67.18,1.58122,196.70423,0.27,0.5,19.0,39.0,2.73,34.0,620.2
0.28300000000000003,65.67,1.5833,196.95311,0.27,0.5,20.0,46.0,2.73,33.0,620.2
0.231,75.13,1.58531,197.18173000000002,0.27,0.5,19.0,39.0,2.73,32.0,620.2
0.243,72.79,1.58734,197.40636999999998,0.27,0.5,19.0,39.0,2.73,32.0,620.2
0.236,73.68,1.58942,197.6326,0.27,0.5,23.0,39.0,2.75,33.0,620.2
0.223,75.99,1.59155,197.86049,0.37,0.5,23.0,48.0,2.77,30.0,620.2
0.183,87.62,1.59361,198.0833,0.37,0.83,22.0,49.0,2.81,28.0,620.2
0.198,81.68,1.59582,198.30781000000002,0.37,0.83,18.0,44.0,2.88,30.0,620.2
0.198,82.12,1.59805,198.53415,0.37,0.83,19.0,33.0,2.95,33.0,620.2
0.199,82.08,1.6002100000000001,198.75985,0.37,0.83,18.0,39.0,2.97,34.0,620.2
0.225,78.65,1.6025,198.98281,0.42,0.83,18.0,39.0,2.97,34.0,620.2
0.261,68.26,1.60495,199.22569,0.42,0.83,18.0,44.0,2.95,32.0,620.3
0.275,66.24,1.60733,199.44741000000002,0.41,0.84,16.0,42.0,2.94,34.0,620.3
0.29,63.37,1.6097,199.6686,0.41,0.46,18.0,40.0,2.9,34.0,620.3
0.279,65.8,1.6120700000000001,199.88918,0.39,0.46,19.0,40.0,2.85,33.0,620.3
0.259,67.89,1.61461,200.1115,0.39,0.52,19.0,41.0,2.8,33.0,620.3
0.275,66.82,1.61709,200.33094,0.55,0.52,19.0,40.0,2.75,34.0,620.3
0.265,67.5,1.6195899999999999,200.54985,0.38,0.48,19.0,40.0,2.75,34.0,620.3
0.256,68.39,1.62211,200.76818,0.38,0.48,18.0,41.0,2.7,34.0,620.3
0.268,67.48,1.62471,200.98803999999998,0.36,0.68,18.0,42.0,2.66,35.0,620.3
0.236,70.13,1.6273600000000001,201.20661,0.36,0.4,19.0,43.0,2.62,34.0,620.3
0.232,74.44,1.63016,201.43563,0.34,0.4,18.0,43.0,2.59,33.0,620.3
0.234,73.08,1.6328799999999999,201.65225,0.34,0.58,18.0,40.0,2.57,34.0,620.3
0.234,73.28,1.63565,201.86908,0.38,0.58,18.0,39.0,2.54,35.0,620.3
0.199,81.07,1.63837,202.08376,0.29,0.42,18.0,39.0,2.54,35.0,620.3
0.243,70.52,1.6412,202.29787,0.29,0.42,17.0,43.0,2.52,34.0,620.3
0.152,96.51,1.6440099999999997,202.51142,0.26,0.66,15.0,42.0,2.5,36.0,620.3
0.237,73.99,1.6469599999999998,202.72439,0.26,0.72,16.0,43.0,2.47,38.0,620.3
0.209,79.21,1.6498400000000002,202.93881000000002,0.33,0.72,18.0,38.0,2.43,39.0,620.3
0.204,79.41,1.65287,203.15044,0.33,0.76,18.0,48.0,2.38,39.0,620.3
0.132,102.06,1.6558,203.35925,0.3,0.76,18.0,36.0,2.32,40.0,620.3
0.21600000000000005,74.88,1.65913,203.58901,0.3,0.75,18.0,36.0,2.32,40.0,620.3
0.22,74.54,1.66222,203.79873999999998,0.3,0.75,17.0,45.0,2.28,42.0,620.3
0.214,75.66,1.66526,204.00783,0.26,0.42,18.0,43.0,2.23,42.0,620.3
0.396,53.84,1.51819,176.79043000000001,0.15,0.93,17.0,26.0,2.63,22.0,619.8
0.355,55.91,1.51758,177.31646999999998,0.15,0.59,23.0,33.0,2.66,24.0,619.8
0.369,54.89,1.51728,177.58595,0.15,0.59,22.0,21.0,2.67,24.0,619.9
0.313,62.57,1.5169700000000002,177.87076000000002,0.15,0.65,20.0,35.0,2.66,24.0,619.9
0.3,62.04,1.51675,178.14303,0.15,0.94,22.0,31.0,2.63,24.0,619.8
0.3,62.97,1.51653,178.40258,0.15,0.94,22.0,31.0,2.63,24.0,619.8
0.329,57.66,1.51637,178.67247,0.15,0.68,20.0,26.0,2.62,23.0,619.8
0.307,61.5,1.51614,180.74804,0.15,0.49,25.0,35.0,2.58,22.0,619.8
0.361,56.32,1.51625,181.01805,0.15,0.49,25.0,35.0,2.58,22.0,619.8
0.36,56.77,1.51637,181.28731000000002,0.15,0.62,22.0,36.0,2.57,23.0,619.8
